"idMatch_results","idStadium","idTeam","idWeek","Goals","Goals_Against","numerGames","Win","Shots","Shots_On_Target","Red_Cards","Yellow_Cards"
"7973","4","21","272","0","0","1","0","8","2","0","1"
"7974","27","18","272","1","1","1","0","9","3","1","1"
"7975","17","26","272","2","2","1","0","13","4","0","0"
"8181","10","10","273","3","1","1","1","13","8","0","1"
"8182","13","13","273","1","0","1","1","11","5","0","4"
"8183","3","3","273","2","0","1","1","10","3","0","2"
"8184","4","4","273","1","0","1","1","14","3","0","1"
"8185","5","5","273","0","1","1","0","14","6","0","3"
"8186","18","18","273","2","0","1","1","11","5","0","2"
"8187","1","1","273","0","3","1","0","9","0","0","0"
"8188","9","9","273","0","0","1","0","7","1","0","1"
"8189","17","17","273","1","0","1","1","22","8","0","3"
"8190","12","12","274","1","3","1","0","20","6","0","2"
"8191","21","21","274","2","2","1","0","24","9","0","2"
"8192","2","2","274","2","0","1","1","18","8","0","1"
"8193","11","11","274","0","1","1","0","12","6","0","3"
"8194","15","15","274","2","2","1","0","16","3","0","2"
"8195","16","16","274","1","0","1","1","17","4","0","2"
"8196","7","7","274","0","2","1","0","4","1","0","1"
"8197","14","14","274","1","0","1","1","11","3","0","1"
"8198","28","28","274","4","1","1","1","29","11","0","2"
"8199","13","13","275","0","2","1","0","9","2","0","1"
"8200","21","21","275","3","0","1","1","10","4","0","0"
"8201","9","9","275","0","0","1","0","5","2","1","0"
"8202","4","4","275","2","0","1","1","6","3","0","3"
"8203","5","5","275","3","1","1","1","14","5","0","2"
"8204","17","17","275","0","1","1","0","15","3","0","3"
"8205","1","1","275","1","1","1","0","17","6","0","0"
"8206","3","3","275","1","1","1","0","8","4","0","1"
"8207","18","18","275","3","1","1","1","12","4","0","1"
"8208","14","14","276","2","0","1","1","17","4","0","1"
"8209","10","10","276","4","0","1","1","28","14","0","2"
"8210","11","11","276","1","2","1","0","23","8","0","2"
"8211","28","28","276","2","2","1","0","10","3","1","1"
"8212","16","16","276","1","0","1","1","8","4","0","2"
"8213","7","7","276","1","2","1","0","16","2","0","2"
"8214","2","2","276","5","0","1","1","22","8","0","0"
"8215","4","4","276","1","1","1","0","8","2","0","2"
"8216","15","15","276","4","0","1","1","22","9","0","0"
"8217","21","21","277","1","0","1","1","11","4","0","2"
"8218","17","17","277","2","0","1","1","9","3","0","0"
"8219","18","18","277","0","3","1","0","11","4","0","1"
"8220","1","1","277","1","1","1","0","13","4","0","1"
"8221","12","12","277","0","1","1","0","17","8","0","2"
"8222","9","9","277","1","1","1","0","23","5","0","2"
"8223","13","13","277","0","3","1","0","6","2","0","3"
"8224","3","3","277","2","1","1","1","5","3","0","1"
"8225","5","5","277","2","3","1","0","20","6","0","3"
"8226","10","10","278","2","2","1","0","19","3","0","1"
"8227","2","2","278","6","1","1","1","18","9","0","0"
"8228","4","4","278","2","0","1","1","12","6","0","3"
"8229","5","5","278","1","0","1","1","8","3","0","3"
"8230","28","28","278","2","1","1","1","17","5","0","1"
"8231","16","16","278","0","0","1","0","15","2","0","1"
"8232","7","7","278","0","0","1","0","17","6","0","2"
"8233","14","14","278","0","0","1","0","14","1","0","4"
"8234","15","15","278","3","0","1","1","17","6","0","2"
"8235","18","18","279","1","1","1","0","14","5","0","2"
"8236","21","21","279","1","2","1","0","10","5","0","4"
"8237","11","11","279","2","1","1","1","10","6","1","1"
"8238","13","13","279","0","0","1","0","17","6","0","1"
"8239","17","17","279","2","1","1","1","23","8","0","1"
"8240","1","1","279","1","1","1","0","6","2","1","4"
"8241","12","12","279","1","2","1","0","16","6","0","0"
"8242","9","9","279","3","2","1","1","15","6","0","2"
"8243","3","3","279","2","2","1","0","10","5","0","0"
"8244","16","16","280","2","1","1","1","22","7","0","2"
"8245","10","10","280","5","0","1","1","22","10","0","0"
"8246","2","2","280","2","3","1","0","15","8","1","2"
"8247","14","14","280","1","2","1","0","10","2","0","3"
"8248","3","3","280","0","2","1","0","2","0","1","1"
"8249","4","4","280","2","2","1","0","22","7","0","1"
"8250","5","5","280","3","2","1","1","14","4","0","1"
"8251","15","15","280","2","2","1","0","17","10","0","2"
"8252","7","7","280","0","2","1","0","18","5","0","1"
"8253","18","18","281","2","0","1","1","14","5","0","3"
"8254","21","21","281","1","2","1","0","15","5","0","1"
"8255","11","11","281","2","2","1","0","14","7","0","2"
"8256","13","13","281","0","1","1","0","7","3","1","1"
"8257","17","17","281","1","5","1","0","19","3","0","3"
"8258","28","28","281","1","0","1","1","15","3","0","0"
"8259","12","12","281","0","0","1","0","18","8","0","3"
"8260","9","9","281","1","1","1","0","20","8","0","4"
"8261","1","1","281","1","1","1","0","14","6","0","1"
"8262","5","5","282","1","1","1","0","7","3","0","0"
"8263","10","10","282","2","0","1","1","23","7","0","1"
"8264","14","14","282","4","2","1","1","13","7","0","2"
"8265","3","3","282","2","1","1","1","8","3","0","0"
"8266","4","4","282","1","3","1","0","16","5","0","2"
"8267","15","15","282","2","1","1","1","17","5","0","3"
"8268","18","18","282","1","1","1","0","14","7","0","0"
"8269","16","16","282","3","0","1","1","18","6","0","3"
"8270","7","7","282","0","3","1","0","16","3","0","2"
"8271","11","11","283","2","1","1","1","16","5","0","0"
"8272","21","21","283","1","1","1","0","14","4","0","3"
"8273","2","2","283","1","3","1","0","15","4","0","2"
"8274","9","9","283","0","1","1","0","13","2","0","1"
"8275","13","13","283","3","1","1","1","21","12","0","2"
"8276","17","17","283","1","1","1","0","10","3","0","1"
"8277","28","28","283","2","1","1","1","18","6","0","1"
"8278","12","12","283","0","3","1","0","12","4","0","0"
"8279","1","1","283","3","3","1","0","20","8","0","1"
"8280","16","16","284","2","1","1","1","9","4","0","2"
"8281","10","10","284","3","0","1","1","16","6","0","0"
"8282","3","3","284","2","4","1","0","16","8","0","2"
"8283","4","4","284","1","1","1","0","13","6","0","0"
"8284","15","15","284","2","2","1","0","13","3","1","5"
"8285","5","5","284","1","0","1","1","12","3","1","0"
"8286","1","1","284","3","1","1","1","15","7","0","1"
"8287","18","18","284","2","0","1","1","12","4","0","3"
"8288","7","7","284","4","0","1","1","16","7","0","0"
"8289","14","14","285","1","1","1","0","15","4","0","1"
"8290","21","21","285","2","1","1","1","23","8","0","1"
"8291","2","2","285","4","4","1","0","11","6","1","5"
"8292","11","11","285","0","1","1","0","12","3","0","4"
"8293","9","9","285","2","1","1","1","15","5","0","3"
"8294","17","17","285","2","1","1","1","6","2","0","1"
"8295","28","28","285","2","0","1","1","14","6","0","0"
"8296","12","12","285","0","2","1","0","15","2","0","2"
"8297","13","13","285","3","0","1","1","18","7","0","0"
"8298","9","9","286","0","0","1","0","20","2","0","2"
"8299","10","10","286","3","1","1","1","29","12","0","2"
"8300","4","4","286","4","0","1","1","10","8","0","2"
"8301","15","15","286","1","1","1","0","15","9","1","1"
"8302","5","5","286","1","3","1","0","16","5","0","4"
"8303","18","18","286","2","2","1","0","23","10","0","0"
"8304","7","7","286","1","0","1","1","15","6","0","2"
"8305","3","3","286","1","2","1","0","15","5","0","1"
"8306","1","1","286","3","0","1","1","13","6","0","0"
"8307","16","16","287","0","2","1","0","9","5","0","1"
"8308","2","2","287","1","2","1","0","11","5","0","0"
"8309","11","11","287","0","1","1","0","12","3","0","2"
"8310","13","13","287","0","0","1","0","12","3","0","2"
"8311","17","17","287","1","1","1","0","13","5","0","1"
"8312","28","28","287","2","2","1","0","12","7","0","2"
"8313","21","21","287","1","1","1","0","15","3","0","2"
"8314","12","12","287","3","4","1","0","6","3","0","3"
"8315","14","14","287","2","0","1","1","12","3","0","2"
"8316","9","9","288","1","0","1","1","24","5","0","0"
"8317","13","13","288","1","2","1","0","21","6","0","0"
"8318","5","5","288","0","2","1","0","13","0","0","0"
"8319","1","1","288","1","1","1","0","13","5","0","2"
"8320","10","10","288","1","0","1","1","26","8","0","0"
"8321","3","3","288","3","1","1","1","15","9","0","2"
"8322","4","4","288","1","0","1","1","11","3","0","1"
"8323","15","15","288","1","0","1","1","15","7","0","0"
"8324","18","18","288","3","2","1","1","8","5","0","3"
"8325","17","17","289","3","1","1","1","13","5","0","0"
"8326","21","21","289","3","3","1","0","17","8","0","1"
"8327","2","2","289","2","1","1","1","18","3","0","0"
"8328","11","11","289","2","2","1","0","6","2","0","4"
"8329","12","12","289","1","0","1","1","18","7","0","2"
"8330","16","16","289","0","1","1","0","10","4","0","2"
"8331","7","7","289","2","2","1","0","14","7","0","2"
"8332","14","14","289","4","4","1","0","18","7","0","0"
"8333","28","28","289","2","3","1","0","22","7","0","1"
"8334","15","15","290","1","3","1","0","12","1","0","2"
"8335","21","21","290","1","0","1","1","15","5","0","1"
"8336","11","11","290","1","1","1","0","15","4","0","0"
"8337","14","14","290","3","2","1","1","25","9","0","0"
"8338","28","28","290","3","1","1","1","15","9","0","2"
"8339","16","16","290","1","0","1","1","7","2","0","1"
"8340","7","7","290","1","1","1","0","16","3","0","1"
"8341","2","2","290","0","0","1","0","19","1","0","1"
"8342","12","12","290","2","1","1","1","11","3","0","2"
"8343","3","3","291","1","1","1","0","9","2","0","3"
"8344","9","9","291","2","1","1","1","9","4","0","0"
"8345","13","13","291","0","2","1","0","13","3","0","3"
"8346","4","4","291","1","4","1","0","13","3","0","2"
"8347","5","5","291","3","2","1","1","21","12","0","2"
"8348","17","17","291","2","0","1","1","16","6","0","0"
"8349","1","1","291","1","3","1","0","13","4","1","4"
"8350","10","10","291","4","2","1","1","15","7","0","0"
"8351","18","18","291","1","1","1","0","5","2","0","2"
"8352","11","11","292","2","0","1","1","9","2","0","5"
"8353","10","10","292","5","2","1","1","22","11","0","0"
"8354","2","2","292","2","2","1","0","12","4","0","1"
"8355","12","12","292","1","1","1","0","12","5","0","3"
"8356","28","28","292","1","1","1","0","14","5","0","0"
"8357","16","16","292","0","2","1","0","11","2","0","2"
"8358","7","7","292","0","0","1","0","18","7","0","3"
"8359","14","14","292","0","1","1","0","15","3","0","2"
"8360","15","15","292","2","0","1","1","12","3","0","1"
"8361","12","12","293","2","3","1","0","16","5","0","2"
"8362","9","9","293","0","0","1","0","11","5","0","7"
"8363","3","3","293","1","1","1","0","6","3","0","0"
"8364","5","5","293","0","2","1","0","16","4","0","0"
"8365","17","17","293","0","1","1","0","10","3","0","2"
"8366","18","18","293","1","2","1","0","15","6","1","3"
"8367","1","1","293","1","1","1","0","15","5","0","0"
"8368","21","21","293","3","0","1","1","15","7","0","1"
"8369","13","13","293","1","1","1","0","16","3","1","2"
"8370","28","28","294","2","0","1","1","23","9","0","0"
"8371","10","10","294","2","1","1","1","13","5","0","2"
"8372","2","2","294","2","0","1","1","10","3","0","0"
"8373","11","11","294","4","2","1","1","13","8","0","2"
"8374","14","14","294","2","1","1","1","13","6","0","0"
"8375","4","4","294","4","2","1","1","24","9","0","4"
"8376","15","15","294","0","2","1","0","15","6","0","2"
"8377","16","16","294","1","0","1","1","7","2","0","1"
"8378","7","7","294","3","1","1","1","12","5","0","1"
"8379","3","3","295","0","2","1","0","9","1","0","0"
"8380","12","12","295","1","1","1","0","5","1","0","2"
"8381","9","9","295","1","0","1","1","7","3","0","2"
"8382","13","13","295","1","2","1","0","11","3","0","2"
"8383","18","18","295","2","1","1","1","9","6","0","2"
"8384","1","1","295","1","2","1","0","3","1","0","4"
"8385","21","21","295","0","1","1","0","8","2","0","4"
"8386","17","17","295","0","1","1","0","28","11","0","3"
"8387","11","11","295","2","1","1","1","12","3","0","6"
"8388","5","5","296","1","1","1","0","13","4","0","0"
"8389","10","10","296","0","0","1","0","19","6","0","0"
"8390","14","14","296","0","1","1","0","20","5","0","2"
"8391","4","4","296","1","1","1","0","12","4","0","1"
"8392","16","16","296","1","0","1","1","13","5","0","2"
"8393","7","7","296","1","0","1","1","14","3","0","1"
"8394","15","15","296","0","2","1","0","9","5","1","4"
"8395","28","28","296","1","2","1","0","15","3","0","1"
"8396","2","2","296","1","1","1","0","9","2","0","0"
"8397","17","17","297","2","2","1","0","10","5","0","2"
"8398","21","21","297","0","2","1","0","8","2","0","0"
"8399","11","11","297","1","0","1","1","13","7","0","3"
"8400","13","13","297","0","0","1","0","18","6","0","4"
"8401","28","28","297","1","1","1","0","11","3","0","0"
"8402","18","18","297","1","0","1","1","7","4","0","0"
"8403","1","1","297","1","2","1","0","7","2","1","7"
"8404","12","12","297","2","3","1","0","12","4","0","1"
"8405","9","9","297","0","4","1","0","5","1","0","1"
"8406","5","5","298","0","1","1","0","16","4","0","2"
"8407","10","10","298","6","0","1","1","18","7","0","1"
"8408","14","14","298","1","3","1","0","17","5","0","2"
"8409","3","3","298","0","0","1","0","12","4","0","1"
"8410","4","4","298","3","0","1","1","17","6","0","1"
"8411","15","15","298","2","0","1","1","17","7","0","0"
"8412","2","2","298","3","2","1","1","13","4","0","3"
"8413","16","16","298","0","0","1","0","12","2","0","0"
"8414","7","7","298","3","1","1","1","13","6","0","0"
"8415","9","9","299","1","2","1","0","7","2","0","2"
"8416","21","21","299","1","3","1","0","15","6","0","2"
"8417","11","11","299","3","0","1","1","15","6","0","0"
"8418","13","13","299","1","2","1","0","9","3","0","1"
"8419","17","17","299","3","3","1","0","23","7","0","0"
"8420","1","1","299","0","1","1","0","17","3","0","0"
"8421","2","2","299","1","0","1","1","25","9","0","2"
"8422","12","12","299","2","0","1","1","7","3","0","3"
"8423","28","28","299","2","1","1","1","16","6","0","3"
"8424","10","10","300","6","0","1","1","17","9","0","1"
"8425","14","14","300","2","3","1","0","13","3","0","3"
"8426","3","3","300","0","0","1","0","9","2","0","1"
"8427","4","4","300","6","0","1","1","18","11","0","1"
"8428","15","15","300","0","0","1","0","18","2","0","0"
"8429","18","18","300","2","0","1","1","16","7","0","2"
"8430","16","16","300","1","1","1","0","11","4","0","1"
"8431","5","5","300","0","0","1","0","14","5","0","0"
"8432","7","7","300","2","1","1","1","11","6","0","2"
"8433","14","14","301","2","1","1","1","10","6","0","1"
"8434","21","21","301","1","4","1","0","7","1","0","3"
"8435","12","12","301","1","1","1","0","15","8","0","4"
"8436","9","9","301","0","2","1","0","13","1","0","0"
"8437","13","13","301","3","2","1","1","18","7","0","2"
"8438","17","17","301","2","1","1","1","10","3","0","1"
"8439","2","2","301","3","0","1","1","18","12","0","1"
"8440","11","11","301","1","1","1","0","15","5","0","0"
"8441","28","28","301","1","4","1","0","19","4","0","0"
"8442","1","1","302","0","0","1","0","17","4","1","2"
"8443","10","10","302","5","1","1","1","20","11","0","2"
"8444","3","3","302","2","1","1","1","13","6","0","1"
"8445","4","4","302","2","0","1","1","21","6","0","1"
"8446","15","15","302","4","1","1","1","11","6","0","3"
"8447","16","16","302","1","1","1","0","12","5","0","1"
"8448","18","18","302","2","0","1","1","12","3","0","1"
"8449","7","7","302","1","1","1","0","16","6","0","2"
"8450","5","5","302","2","0","1","1","14","3","0","1"
"8451","17","17","303","3","0","1","1","16","6","0","0"
"8452","2","2","303","4","0","1","1","17","9","0","0"
"8453","11","11","303","0","3","1","0","13","3","1","1"
"8454","13","13","303","1","0","1","1","11","5","0","3"
"8455","14","14","303","0","3","1","0","6","2","0","1"
"8456","28","28","303","2","5","1","0","14","8","1","0"
"8457","16","16","303","2","0","1","1","11","5","0","1"
"8458","21","21","303","2","0","1","1","15","6","0","4"
"8459","12","12","303","2","2","1","0","11","3","0","0"
"8460","4","4","304","3","1","1","1","16","6","0","3"
"8461","10","10","304","4","1","1","1","12","6","0","0"
"8462","9","9","304","3","2","1","1","12","6","0","2"
"8463","3","3","304","2","2","1","0","8","5","0","0"
"8464","15","15","304","0","1","1","0","24","7","0","2"
"8465","18","18","304","1","1","1","0","10","4","1","2"
"8466","1","1","304","1","3","1","0","10","1","0","3"
"8467","5","5","304","3","0","1","1","16","9","0","2"
"8468","7","7","304","1","1","1","0","19","6","0","1"
"8469","21","21","305","1","2","1","0","12","5","0","2"
"8470","2","2","305","1","2","1","0","12","4","0","3"
"8471","11","11","305","3","0","1","1","14","10","0","2"
"8472","12","12","305","1","3","1","0","10","3","0","1"
"8473","14","14","305","3","1","1","1","11","5","0","2"
"8474","17","17","305","3","1","1","1","18","5","0","0"
"8475","28","28","305","4","1","1","1","13","7","0","0"
"8476","16","16","305","2","0","1","1","5","2","1","6"
"8477","7","7","305","0","0","1","0","3","0","0","3"
"8478","10","10","306","1","4","1","0","18","8","0","1"
"8479","9","9","306","2","0","1","1","12","3","0","1"
"8480","13","13","306","2","1","1","1","17","8","1","3"
"8481","3","3","306","2","6","1","0","8","4","0","1"
"8482","4","4","306","3","1","1","1","12","8","0","0"
"8483","15","15","306","3","2","1","1","27","8","0","2"
"8484","5","5","306","1","2","1","0","13","1","0","0"
"8485","18","18","306","1","0","1","1","11","5","0","0"
"8486","1","1","306","4","1","1","1","16","8","0","2"
"8692","10","15","273","1","3","1","0","19","4","0","2"
"8693","13","21","273","0","1","1","0","13","1","0","3"
"8694","3","16","273","0","2","1","0","9","2","0","1"
"8695","4","7","273","0","1","1","0","11","2","0","3"
"8696","5","14","273","1","0","1","1","6","2","0","5"
"8697","18","28","273","0","2","1","0","12","3","0","2"
"8698","1","2","273","3","0","1","1","13","5","0","0"
"8699","9","11","273","0","0","1","0","15","2","0","2"
"8700","17","12","273","0","1","1","0","13","2","0","2"
"8701","12","13","274","3","1","1","1","12","4","1","2"
"8702","21","17","274","2","2","1","0","15","3","0","2"
"8703","2","3","274","0","2","1","0","7","4","0","1"
"8704","11","1","274","1","0","1","1","7","3","0","1"
"8705","15","4","274","2","2","1","0","6","4","0","2"
"8706","16","5","274","0","1","1","0","13","6","0","1"
"8707","7","10","274","2","0","1","1","19","8","0","1"
"8708","14","18","274","0","1","1","0","8","1","0","2"
"8709","28","9","274","1","4","1","0","7","2","1","0"
"8710","13","28","275","2","0","1","1","19","4","0","1"
"8711","21","12","275","0","3","1","0","13","3","0","0"
"8712","9","2","275","0","0","1","0","27","3","0","0"
"8713","4","10","275","0","2","1","0","23","6","0","1"
"8714","5","15","275","1","3","1","0","13","2","0","2"
"8715","17","11","275","1","0","1","1","12","6","0","2"
"8716","1","14","275","1","1","1","0","7","2","0","1"
"8717","3","7","275","1","1","1","0","10","5","0","0"
"8718","18","16","275","1","3","1","0","11","2","0","1"
"8719","14","13","276","0","2","1","0","12","3","0","0"
"8720","10","5","276","0","4","1","0","11","4","0","2"
"8721","11","21","276","2","1","1","1","11","3","0","3"
"8722","28","17","276","2","2","1","0","10","3","0","1"
"8723","16","1","276","0","1","1","0","8","1","0","3"
"8724","7","18","276","2","1","1","1","11","4","0","2"
"8725","2","12","276","0","5","1","0","6","2","0","3"
"8726","4","3","276","1","1","1","0","9","4","0","2"
"8727","15","9","276","0","4","1","0","4","1","0","2"
"8728","21","28","277","0","1","1","0","14","3","0","2"
"8729","17","16","277","0","2","1","0","11","4","0","1"
"8730","18","10","277","3","0","1","1","12","8","0","1"
"8731","1","7","277","1","1","1","0","11","4","0","2"
"8732","12","11","277","1","0","1","1","8","4","0","1"
"8733","9","14","277","1","1","1","0","14","3","0","4"
"8734","13","2","277","3","0","1","1","17","7","0","0"
"8735","3","15","277","1","2","1","0","12","5","0","2"
"8736","5","4","277","3","2","1","1","18","6","0","3"
"8737","10","1","278","2","2","1","0","8","3","0","2"
"8738","2","17","278","1","6","1","0","8","5","0","1"
"8739","4","18","278","0","2","1","0","17","3","0","2"
"8740","5","3","278","0","1","1","0","4","1","1","3"
"8741","28","11","278","1","2","1","0","9","3","0","2"
"8742","16","21","278","0","0","1","0","9","2","0","2"
"8743","7","9","278","0","0","1","0","13","6","0","1"
"8744","14","12","278","0","0","1","0","6","1","0","2"
"8745","15","13","278","0","3","1","0","12","2","0","2"
"8746","18","15","279","1","1","1","0","10","6","0","3"
"8747","21","2","279","2","1","1","1","14","8","0","1"
"8748","11","16","279","1","2","1","0","13","5","0","1"
"8749","13","7","279","0","0","1","0","8","3","0","3"
"8750","17","14","279","1","2","1","0","15","2","0","1"
"8751","1","5","279","1","1","1","0","10","3","0","4"
"8752","12","28","279","2","1","1","1","23","10","0","2"
"8753","9","4","279","2","3","1","0","15","6","0","3"
"8754","3","10","279","2","2","1","0","15","5","0","2"
"8755","16","12","280","1","2","1","0","17","3","0","3"
"8756","10","9","280","0","5","1","0","6","2","0","0"
"8757","2","28","280","3","2","1","1","7","6","1","5"
"8758","14","11","280","2","1","1","1","12","4","0","3"
"8759","3","18","280","2","0","1","1","10","6","0","2"
"8760","4","21","280","2","2","1","0","13","5","0","0"
"8761","5","13","280","2","3","1","0","9","2","0","1"
"8762","15","1","280","2","2","1","0","11","4","0","2"
"8763","7","17","280","2","0","1","1","16","8","0","0"
"8764","18","5","281","0","2","1","0","4","2","0","0"
"8765","21","14","281","2","1","1","1","11","6","0","2"
"8766","11","2","281","2","2","1","0","20","7","0","3"
"8767","13","10","281","1","0","1","1","21","4","0","2"
"8768","17","15","281","5","1","1","1","13","6","0","0"
"8769","28","16","281","0","1","1","0","11","2","0","1"
"8770","12","7","281","0","0","1","0","13","2","0","3"
"8771","9","3","281","1","1","1","0","11","3","0","3"
"8772","1","4","281","1","1","1","0","14","5","0","3"
"8773","5","11","282","1","1","1","0","8","3","0","2"
"8774","10","28","282","0","2","1","0","3","1","1","0"
"8775","14","2","282","2","4","1","0","10","4","1","0"
"8776","3","13","282","1","2","1","0","12","4","0","0"
"8777","4","17","282","3","1","1","1","16","6","0","1"
"8778","15","12","282","1","2","1","0","9","2","0","2"
"8779","18","1","282","1","1","1","0","7","2","0","0"
"8780","16","9","282","0","3","1","0","6","0","1","0"
"8781","7","21","282","3","0","1","1","18","6","0","0"
"8782","11","7","283","1","2","1","0","13","7","0","0"
"8783","21","15","283","1","1","1","0","11","3","0","2"
"8784","2","10","283","3","1","1","1","10","5","0","2"
"8785","9","18","283","1","0","1","1","8","3","0","1"
"8786","13","16","283","1","3","1","0","3","2","1","2"
"8787","17","5","283","1","1","1","0","20","7","0","0"
"8788","28","14","283","1","2","1","0","12","4","0","4"
"8789","12","4","283","3","0","1","1","22","8","0","0"
"8790","1","3","283","3","3","1","0","10","6","0","1"
"8791","16","2","284","1","2","1","0","13","7","0","0"
"8792","10","21","284","0","3","1","0","8","3","0","3"
"8793","3","17","284","4","2","1","1","8","5","0","1"
"8794","4","11","284","1","1","1","0","5","3","0","2"
"8795","15","28","284","2","2","1","0","12","3","0","2"
"8796","5","12","284","0","1","1","0","11","0","0","2"
"8797","1","9","284","1","3","1","0","12","7","0","2"
"8798","18","13","284","0","2","1","0","7","1","0","3"
"8799","7","14","284","0","4","1","0","13","7","0","1"
"8800","14","16","285","1","1","1","0","13","4","0","5"
"8801","21","1","285","1","2","1","0","4","3","1","2"
"8802","2","18","285","4","4","1","0","12","7","0","5"
"8803","11","15","285","1","0","1","1","13","4","0","3"
"8804","9","5","285","1","2","1","0","17","5","0","2"
"8805","17","10","285","1","2","1","0","21","7","0","1"
"8806","28","7","285","0","2","1","0","9","3","0","1"
"8807","12","3","285","2","0","1","1","10","7","0","0"
"8808","13","4","285","0","3","1","0","13","2","0","3"
"8809","9","13","286","0","0","1","0","10","3","0","3"
"8810","10","14","286","1","3","1","0","8","4","0","2"
"8811","4","28","286","0","4","1","0","11","5","0","0"
"8812","15","2","286","1","1","1","0","9","3","0","3"
"8813","5","21","286","3","1","1","1","10","4","0","1"
"8814","18","12","286","2","2","1","0","7","4","1","2"
"8815","7","16","286","0","1","1","0","12","4","0","1"
"8816","3","11","286","2","1","1","1","7","5","0","3"
"8817","1","17","286","0","3","1","0","16","9","0","2"
"8818","16","15","287","2","0","1","1","18","4","0","1"
"8819","2","7","287","2","1","1","1","9","4","0","0"
"8820","11","10","287","1","0","1","1","6","1","0","3"
"8821","13","1","287","0","0","1","0","3","0","0","2"
"8822","17","18","287","1","1","1","0","13","6","0","2"
"8823","28","5","287","2","2","1","0","13","9","0","3"
"8824","21","3","287","1","1","1","0","8","4","0","2"
"8825","12","9","287","4","3","1","1","25","11","0","3"
"8826","14","4","287","0","2","1","0","9","5","0","5"
"8827","9","17","288","0","1","1","0","5","3","0","2"
"8828","13","11","288","2","1","1","1","10","6","0","4"
"8829","5","2","288","2","0","1","1","15","6","0","0"
"8830","1","28","288","1","1","1","0","14","5","1","4"
"8831","10","12","288","0","1","1","0","7","1","0","0"
"8832","3","14","288","1","3","1","0","20","6","0","3"
"8833","4","16","288","0","1","1","0","9","3","0","1"
"8834","15","7","288","0","1","1","0","6","2","0","3"
"8835","18","21","288","2","3","1","0","15","7","0","2"
"8836","17","13","289","1","3","1","0","8","3","0","3"
"8837","21","9","289","3","3","1","0","9","6","0","3"
"8838","2","4","289","1","2","1","0","12","5","0","0"
"8839","11","18","289","2","2","1","0","15","5","0","2"
"8840","12","1","289","0","1","1","0","8","5","0","1"
"8841","16","10","289","1","0","1","1","17","7","0","2"
"8842","7","5","289","2","2","1","0","9","3","0","3"
"8843","14","15","289","4","4","1","0","20","10","0","1"
"8844","28","3","289","3","2","1","1","7","5","1","3"
"8845","15","10","290","3","1","1","1","16","6","0","2"
"8846","21","13","290","0","1","1","0","9","6","0","1"
"8847","11","9","290","1","1","1","0","2","1","0","0"
"8848","14","5","290","2","3","1","0","11","5","0","2"
"8849","28","18","290","1","3","1","0","10","6","0","2"
"8850","16","3","290","0","1","1","0","10","1","0","0"
"8851","7","4","290","1","1","1","0","11","2","0","3"
"8852","2","1","290","0","0","1","0","10","4","0","1"
"8853","12","17","290","1","2","1","0","16","6","0","3"
"8854","3","2","291","1","1","1","0","11","4","0","1"
"8855","9","28","291","1","2","1","0","12","3","0","0"
"8856","13","12","291","2","0","1","1","9","2","0","3"
"8857","4","15","291","4","1","1","1","13","6","0","1"
"8858","5","16","291","2","3","1","0","8","5","0","4"
"8859","17","21","291","0","2","1","0","16","3","0","1"
"8860","1","11","291","3","1","1","1","18","6","0","2"
"8861","10","7","291","2","4","1","0","10","4","0","2"
"8862","18","14","291","1","1","1","0","11","4","0","1"
"8863","11","17","292","0","2","1","0","14","2","0","2"
"8864","10","4","292","2","5","1","0","6","4","0","2"
"8865","2","9","292","2","2","1","0","4","3","0","0"
"8866","12","21","292","1","1","1","0","11","3","0","3"
"8867","28","13","292","1","1","1","0","8","2","0","2"
"8868","16","18","292","2","0","1","1","18","7","0","1"
"8869","7","3","292","0","0","1","0","5","2","0","2"
"8870","14","1","292","1","0","1","1","7","2","0","3"
"8871","15","5","292","0","2","1","0","4","1","0","2"
"8872","12","2","293","3","2","1","1","17","7","0","1"
"8873","9","15","293","0","0","1","0","15","3","0","1"
"8874","3","4","293","1","1","1","0","17","4","0","2"
"8875","5","10","293","2","0","1","1","13","6","0","3"
"8876","17","28","293","1","0","1","1","16","6","0","2"
"8877","18","7","293","2","1","1","1","12","7","0","1"
"8878","1","16","293","1","1","1","0","13","2","0","2"
"8879","21","11","293","0","3","1","0","8","2","0","1"
"8880","13","14","293","1","1","1","0","14","7","0","1"
"8881","28","21","294","0","2","1","0","12","2","0","2"
"8882","10","18","294","1","2","1","0","9","3","0","2"
"8883","2","13","294","0","2","1","0","8","2","0","1"
"8884","11","12","294","2","4","1","0","8","4","0","1"
"8885","14","9","294","1","2","1","0","12","4","0","2"
"8886","4","5","294","2","4","1","0","6","2","0","3"
"8887","15","3","294","2","0","1","1","9","4","0","2"
"8888","16","17","294","0","1","1","0","12","4","0","0"
"8889","7","1","294","1","3","1","0","13","5","0","5"
"8890","3","5","295","2","0","1","1","13","7","0","3"
"8891","12","14","295","1","1","1","0","15","7","0","3"
"8892","9","7","295","0","1","1","0","9","3","0","2"
"8893","13","15","295","2","1","1","1","16","5","0","2"
"8894","18","4","295","1","2","1","0","12","4","0","6"
"8895","1","10","295","2","1","1","1","18","5","0","3"
"8896","21","16","295","1","0","1","1","16","6","0","1"
"8897","17","2","295","1","0","1","1","8","2","0","3"
